driver_id,timestamp,status
D146,2023-10-10 23:37:00,Idle
D146,2023-10-10 23:54:00,Idle
D146,2023-10-11 00:36:00,Busy
D146,2023-10-11 01:09:00,Offline
D146,2023-10-11 21:09:00,Online
D146,2023-10-11 21:37:00,Idle
D146,2023-10-11 23:32:00,Idle
D146,2023-10-12 00:22:00,Busy
D146,2023-10-12 00:53:00,Idle
D146,2023-10-12 02:34:00,Busy
D146,2023-10-12 03:34:00,Offline
D147,2023-10-04 00:00:00,Online
D147,2023-10-04 01:52:00,Idle
D147,2023-10-04 02:59:00,Idle
D147,2023-10-04 03:27:00,Busy
D147,2023-10-04 03:45:00,Idle
D147,2023-10-04 04:11:00,Busy
D147,2023-10-04 05:30:00,Busy
D147,2023-10-04 06:54:00,Idle
D147,2023-10-04 08:46:00,Busy
D147,2023-10-04 09:40:00,Offline
D147,2023-10-05 04:40:00,Online
D147,2023-10-05 06:05:00,Idle
D147,2023-10-05 07:46:00,Busy
D147,2023-10-05 08:49:00,Idle
D147,2023-10-05 09:52:00,Idle
D147,2023-10-05 10:11:00,Offline
D147,2023-10-06 06:11:00,Online
D147,2023-10-06 06:35:00,Idle
D147,2023-10-06 08:32:00,Idle
D147,2023-10-06 09:15:00,Busy
D147,2023-10-06 09:33:00,Offline
D147,2023-10-07 08:33:00,Online
D147,2023-10-07 08:52:00,Idle
D147,2023-10-07 09:26:00,Busy
D147,2023-10-07 10:46:00,Idle
D147,2023-10-07 11:56:00,Busy
D147,2023-10-07 13:51:00,Idle
D147,2023-10-07 15:41:00,Idle
D147,2023-10-07 15:59:00,Offline
D147,2023-10-08 04:59:00,Online
D147,2023-10-08 06:24:00,Busy
D147,2023-10-08 07:04:00,Idle
D147,2023-10-08 07:19:00,Busy
D147,2023-10-08 09:15:00,Idle
D147,2023-10-08 10:17:00,Idle
D147,2023-10-08 10:47:00,Busy
D147,2023-10-08 11:02:00,Idle
D147,2023-10-08 12:05:00,Busy
D147,2023-10-08 13:33:00,Busy
D147,2023-10-08 13:50:00,Offline
D147,2023-10-09 04:50:00,Online
D147,2023-10-09 06:33:00,Idle
D147,2023-10-09 07:58:00,Idle
D147,2023-10-09 09:03:00,Busy
D147,2023-10-09 10:37:00,Idle
D147,2023-10-09 11:02:00,Busy
D147,2023-10-09 12:40:00,Idle
D147,2023-10-09 14:19:00,Busy
D147,2023-10-09 14:39:00,Idle
D147,2023-10-09 15:41:00,Idle
D147,2023-10-09 16:06:00,Idle
D147,2023-10-09 16:17:00,Offline
D147,2023-10-10 04:17:00,Online
D147,2023-10-10 05:35:00,Idle
D147,2023-10-10 07:11:00,Busy
D147,2023-10-10 07:26:00,Idle
D147,2023-10-10 08:40:00,Busy
D147,2023-10-10 09:12:00,Idle
D147,2023-10-10 10:45:00,Busy
D147,2023-10-10 12:26:00,Idle
D147,2023-10-10 12:49:00,Busy
D147,2023-10-10 14:38:00,Busy
D147,2023-10-10 15:28:00,Offline
D147,2023-10-11 11:28:00,Online
D147,2023-10-11 12:00:00,Busy
D147,2023-10-11 13:09:00,Busy
D147,2023-10-11 14:57:00,Busy
D147,2023-10-11 16:38:00,Busy
D147,2023-10-11 17:09:00,Busy
D147,2023-10-11 17:42:00,Idle
D147,2023-10-11 18:13:00,Busy
D147,2023-10-11 18:28:00,Offline
D148,2023-10-01 00:00:00,Online
D148,2023-10-01 01:32:00,Idle
D148,2023-10-01 02:35:00,Idle
D148,2023-10-01 03:53:00,Busy
D148,2023-10-01 05:15:00,Idle
D148,2023-10-01 07:01:00,Idle
D148,2023-10-01 07:38:00,Busy
D148,2023-10-01 08:45:00,Busy
D148,2023-10-01 09:16:00,Idle
D148,2023-10-01 10:03:00,Idle
D148,2023-10-01 10:47:00,Idle
D148,2023-10-01 11:11:00,Offline
D148,2023-10-02 02:11:00,Online
D148,2023-10-02 02:49:00,Idle
D148,2023-10-02 03:52:00,Idle
D148,2023-10-02 05:51:00,Idle
D148,2023-10-02 06:49:00,Idle
D148,2023-10-02 08:25:00,Busy
D148,2023-10-02 08:52:00,Busy
D148,2023-10-02 10:32:00,Busy
D148,2023-10-02 12:08:00,Idle
D148,2023-10-02 13:16:00,Busy
D148,2023-10-02 13:40:00,Busy
D148,2023-10-02 14:09:00,Offline
D148,2023-10-03 06:09:00,Online
D148,2023-10-03 07:56:00,Busy
D148,2023-10-03 08:56:00,Busy
D148,2023-10-03 09:50:00,Busy
D148,2023-10-03 11:49:00,Busy
D148,2023-10-03 12:11:00,Busy
D148,2023-10-03 13:54:00,Idle
D148,2023-10-03 14:22:00,Idle
D148,2023-10-03 14:58:00,Offline
D148,2023-10-04 09:58:00,Online
D148,2023-10-04 10:15:00,Idle
D148,2023-10-04 11:28:00,Busy
D148,2023-10-04 11:44:00,Idle
D148,2023-10-04 13:17:00,Busy
D148,2023-10-04 13:30:00,Offline
D148,2023-10-05 12:30:00,Online
D148,2023-10-05 13:39:00,Idle
D148,2023-10-05 15:04:00,Idle
D148,2023-10-05 15:32:00,Busy
D148,2023-10-05 16:38:00,Idle
D148,2023-10-05 17:47:00,Busy
D148,2023-10-05 19:01:00,Idle
D148,2023-10-05 19:23:00,Offline
D148,2023-10-06 11:23:00,Online
D148,2023-10-06 13:16:00,Busy
D148,2023-10-06 14:56:00,Busy
D148,2023-10-06 15:51:00,Busy
D148,2023-10-06 16:37:00,Offline
D149,2023-10-04 00:00:00,Online
D149,2023-10-04 00:54:00,Idle
D149,2023-10-04 01:27:00,Idle
D149,2023-10-04 02:13:00,Busy
D149,2023-10-04 03:06:00,Busy
D149,2023-10-04 03:38:00,Idle
D149,2023-10-04 04:52:00,Busy
D149,2023-10-04 05:15:00,Idle
D149,2023-10-04 06:17:00,Idle
D149,2023-10-04 08:10:00,Busy
D149,2023-10-04 08:33:00,Offline
D149,2023-10-05 00:33:00,Online
D149,2023-10-05 01:09:00,Idle
D149,2023-10-05 01:51:00,Busy
D149,2023-10-05 03:12:00,Idle
D149,2023-10-05 04:19:00,Idle
D149,2023-10-05 06:03:00,Idle
D149,2023-10-05 07:00:00,Offline
D149,2023-10-06 07:00:00,Online
D149,2023-10-06 08:35:00,Busy
D149,2023-10-06 09:00:00,Busy
D149,2023-10-06 10:09:00,Busy
D149,2023-10-06 11:58:00,Idle
D149,2023-10-06 13:11:00,Idle
D149,2023-10-06 13:54:00,Idle
D149,2023-10-06 15:07:00,Idle
D149,2023-10-06 16:06:00,Busy
D149,2023-10-06 16:58:00,Idle
D149,2023-10-06 17:37:00,Offline
D149,2023-10-07 08:37:00,Online
D149,2023-10-07 10:37:00,Busy
D149,2023-10-07 12:15:00,Idle
D149,2023-10-07 13:55:00,Idle
D149,2023-10-07 14:56:00,Busy
D149,2023-10-07 16:55:00,Idle
D149,2023-10-07 17:31:00,Idle
D149,2023-10-07 19:15:00,Idle
D149,2023-10-07 20:40:00,Idle
D149,2023-10-07 22:09:00,Busy
D149,2023-10-07 22:41:00,Busy
D149,2023-10-07 23:20:00,Offline
D149,2023-10-08 21:20:00,Online
D149,2023-10-08 22:29:00,Busy
D149,2023-10-08 23:29:00,Idle
D149,2023-10-09 00:05:00,Busy
D149,2023-10-09 01:55:00,Busy
D149,2023-10-09 02:35:00,Offline
D149,2023-10-10 02:35:00,Online
D149,2023-10-10 03:42:00,Busy
D149,2023-10-10 05:01:00,Busy
D149,2023-10-10 05:42:00,Busy
D149,2023-10-10 06:18:00,Idle
D149,2023-10-10 06:38:00,Idle
D149,2023-10-10 06:51:00,Offline
D149,2023-10-10 18:51:00,Online
D149,2023-10-10 19:35:00,Busy
D149,2023-10-10 21:03:00,Busy
D149,2023-10-10 21:48:00,Busy
D149,2023-10-10 22:23:00,Idle
D149,2023-10-11 00:14:00,Busy
D149,2023-10-11 01:04:00,Busy
D149,2023-10-11 03:04:00,Idle
D149,2023-10-11 04:29:00,Idle
D149,2023-10-11 05:14:00,Offline
D149,2023-10-11 22:14:00,Online
D149,2023-10-11 23:14:00,Busy
D149,2023-10-12 00:59:00,Busy
D149,2023-10-12 01:23:00,Busy
D149,2023-10-12 01:51:00,Busy
D149,2023-10-12 02:17:00,Idle
D149,2023-10-12 03:06:00,Busy
D149,2023-10-12 03:50:00,Idle
D149,2023-10-12 05:12:00,Idle
D149,2023-10-12 07:09:00,Busy
D149,2023-10-12 07:58:00,Busy
D149,2023-10-12 08:20:00,Offline
D149,2023-10-13 07:20:00,Online
D149,2023-10-13 08:46:00,Busy
D149,2023-10-13 10:29:00,Idle
D149,2023-10-13 12:12:00,Busy
D149,2023-10-13 13:37:00,Idle
D149,2023-10-13 15:23:00,Busy
D149,2023-10-13 16:07:00,Offline
D149,2023-10-14 09:07:00,Online
D149,2023-10-14 10:32:00,Idle
D149,2023-10-14 11:09:00,Busy
D149,2023-10-14 12:46:00,Idle
D149,2023-10-14 13:30:00,Offline
D149,2023-10-15 02:30:00,Online
D149,2023-10-15 03:53:00,Busy
D149,2023-10-15 04:45:00,Busy
D149,2023-10-15 05:56:00,Busy
D149,2023-10-15 06:31:00,Idle
D149,2023-10-15 07:47:00,Idle
D149,2023-10-15 08:52:00,Busy
D149,2023-10-15 09:07:00,Busy
D149,2023-10-15 10:14:00,Idle
D149,2023-10-15 11:03:00,Offline
D149,2023-10-16 06:03:00,Online
D149,2023-10-16 06:33:00,Busy
D149,2023-10-16 08:12:00,Busy
D149,2023-10-16 08:55:00,Busy
D149,2023-10-16 09:42:00,Busy
D149,2023-10-16 10:40:00,Offline
D149,2023-10-17 06:40:00,Online
D149,2023-10-17 08:08:00,Idle
D149,2023-10-17 09:26:00,Busy
D149,2023-10-17 10:43:00,Idle
D149,2023-10-17 11:18:00,Busy
D149,2023-10-17 13:04:00,Idle
D149,2023-10-17 13:56:00,Offline
D149,2023-10-18 07:56:00,Online
D149,2023-10-18 09:06:00,Idle
D149,2023-10-18 09:30:00,Busy
D149,2023-10-18 10:39:00,Idle
D149,2023-10-18 11:28:00,Offline
D150,2023-10-03 00:00:00,Online
D150,2023-10-03 01:30:00,Busy
D150,2023-10-03 01:58:00,Idle
D150,2023-10-03 03:08:00,Idle
D150,2023-10-03 04:45:00,Idle
D150,2023-10-03 05:21:00,Busy
D150,2023-10-03 06:53:00,Busy
D150,2023-10-03 08:35:00,Busy
D150,2023-10-03 10:24:00,Busy
D150,2023-10-03 11:48:00,Idle
D150,2023-10-03 12:29:00,Busy
D150,2023-10-03 13:28:00,Offline
D150,2023-10-04 05:28:00,Online
D150,2023-10-04 06:48:00,Busy
D150,2023-10-04 08:07:00,Busy
D150,2023-10-04 09:52:00,Busy
D150,2023-10-04 10:47:00,Offline
D150,2023-10-05 08:47:00,Online
D150,2023-10-05 09:05:00,Idle
D150,2023-10-05 10:04:00,Idle
D150,2023-10-05 11:25:00,Busy
D150,2023-10-05 11:43:00,Busy
D150,2023-10-05 12:10:00,Busy
D150,2023-10-05 13:21:00,Busy
D150,2023-10-05 14:07:00,Idle
D150,2023-10-05 15:36:00,Idle
D150,2023-10-05 17:11:00,Busy
D150,2023-10-05 17:58:00,Idle
D150,2023-10-05 18:18:00,Offline
D150,2023-10-06 08:18:00,Online
D150,2023-10-06 09:25:00,Busy
D150,2023-10-06 10:09:00,Idle
D150,2023-10-06 11:42:00,Busy
D150,2023-10-06 12:28:00,Idle
D150,2023-10-06 13:36:00,Idle
D150,2023-10-06 14:19:00,Busy
D150,2023-10-06 15:53:00,Idle
D150,2023-10-06 17:04:00,Busy
D150,2023-10-06 18:03:00,Busy
D150,2023-10-06 18:36:00,Busy
D150,2023-10-06 19:15:00,Offline
D150,2023-10-07 19:15:00,Online
D150,2023-10-07 19:32:00,Busy
D150,2023-10-07 21:07:00,Busy
D150,2023-10-07 22:52:00,Idle
D150,2023-10-08 00:11:00,Idle
D150,2023-10-08 01:35:00,Idle
D150,2023-10-08 03:35:00,Busy
D150,2023-10-08 05:25:00,Idle
D150,2023-10-08 06:04:00,Offline
D150,2023-10-09 04:04:00,Online
D150,2023-10-09 06:02:00,Busy
D150,2023-10-09 07:24:00,Idle
D150,2023-10-09 08:35:00,Idle
D150,2023-10-09 10:21:00,Busy
D150,2023-10-09 10:40:00,Idle
D150,2023-10-09 10:51:00,Offline
D150,2023-10-10 01:51:00,Online
D150,2023-10-10 02:20:00,Idle
D150,2023-10-10 04:06:00,Busy
D150,2023-10-10 06:06:00,Idle
D150,2023-10-10 07:19:00,Busy
D150,2023-10-10 07:58:00,Idle
D150,2023-10-10 08:22:00,Busy
D150,2023-10-10 10:06:00,Idle
D150,2023-10-10 11:36:00,Busy
D150,2023-10-10 12:00:00,Offline
D150,2023-10-11 10:00:00,Online
D150,2023-10-11 11:12:00,Busy
D150,2023-10-11 11:27:00,Busy
D150,2023-10-11 12:20:00,Busy
D150,2023-10-11 13:45:00,Idle
D150,2023-10-11 14:27:00,Idle
D150,2023-10-11 14:43:00,Offline
D150,2023-10-12 04:43:00,Online
D150,2023-10-12 06:32:00,Busy
D150,2023-10-12 08:02:00,Idle
D150,2023-10-12 09:37:00,Idle
D150,2023-10-12 11:28:00,Idle
D150,2023-10-12 12:57:00,Busy
D150,2023-10-12 13:17:00,Idle
D150,2023-10-12 14:04:00,Busy
D150,2023-10-12 14:48:00,Idle
D150,2023-10-12 16:17:00,Busy
D150,2023-10-12 17:54:00,Busy
D150,2023-10-12 18:48:00,Offline
D150,2023-10-13 11:48:00,Online
D150,2023-10-13 13:43:00,Busy
D150,2023-10-13 14:17:00,Busy
D150,2023-10-13 14:52:00,Idle
D150,2023-10-13 16:43:00,Busy
D150,2023-10-13 17:59:00,Busy
D150,2023-10-13 18:40:00,Idle
D150,2023-10-13 20:31:00,Busy
D150,2023-10-13 21:59:00,Busy
D150,2023-10-13 23:13:00,Busy
D150,2023-10-13 23:50:00,Offline
D150,2023-10-14 21:50:00,Online
D150,2023-10-14 22:33:00,Idle
D150,2023-10-14 23:10:00,Idle
D150,2023-10-15 00:50:00,Idle
D150,2023-10-15 01:23:00,Offline
D150,2023-10-16 01:23:00,Online
D150,2023-10-16 02:22:00,Idle
D150,2023-10-16 02:40:00,Busy
D150,2023-10-16 04:11:00,Idle
D150,2023-10-16 06:05:00,Idle
D150,2023-10-16 07:24:00,Busy
D150,2023-10-16 08:00:00,Offline
D150,2023-10-16 23:00:00,Online
D150,2023-10-16 23:15:00,Idle
D150,2023-10-16 23:50:00,Busy
D150,2023-10-17 01:25:00,Idle
D150,2023-10-17 02:21:00,Busy
D150,2023-10-17 03:18:00,Idle
D150,2023-10-17 05:04:00,Busy
D150,2023-10-17 05:42:00,Idle
D150,2023-10-17 06:18:00,Busy
D150,2023-10-17 07:11:00,Offline
D150,2023-10-18 02:11:00,Online
D150,2023-10-18 03:25:00,Idle
D150,2023-10-18 04:57:00,Idle
D150,2023-10-18 06:21:00,Idle
D150,2023-10-18 06:56:00,Idle
D150,2023-10-18 08:23:00,Busy
D150,2023-10-18 09:10:00,Idle
D150,2023-10-18 09:49:00,Busy
D150,2023-10-18 11:43:00,Idle
D150,2023-10-18 12:01:00,Offline
D151,2023-10-06 00:00:00,Online
D151,2023-10-06 00:54:00,Busy
D151,2023-10-06 01:44:00,Idle
D151,2023-10-06 02:53:00,Busy
D151,2023-10-06 03:57:00,Idle
D151,2023-10-06 05:01:00,Idle
D151,2023-10-06 06:33:00,Idle
D151,2023-10-06 08:18:00,Idle
D151,2023-10-06 09:15:00,Offline
D151,2023-10-07 08:15:00,Online
D151,2023-10-07 10:12:00,Busy
D151,2023-10-07 10:55:00,Idle
D151,2023-10-07 11:48:00,Idle
D151,2023-10-07 12:05:00,Idle
D151,2023-10-07 12:48:00,Busy
D151,2023-10-07 14:40:00,Idle
D151,2023-10-07 15:59:00,Idle
D151,2023-10-07 16:52:00,Idle
D151,2023-10-07 17:58:00,Idle
D151,2023-10-07 19:00:00,Busy
D151,2023-10-07 19:16:00,Offline
D151,2023-10-08 14:16:00,Online
D151,2023-10-08 15:14:00,Busy
D151,2023-10-08 16:37:00,Busy
D151,2023-10-08 16:56:00,Busy
D151,2023-10-08 17:44:00,Idle
D151,2023-10-08 18:10:00,Idle
D151,2023-10-08 19:03:00,Offline
D151,2023-10-09 12:03:00,Online
D151,2023-10-09 13:47:00,Busy
D151,2023-10-09 15:01:00,Idle
D151,2023-10-09 15:48:00,Busy
D151,2023-10-09 17:16:00,Busy
D151,2023-10-09 18:46:00,Busy
D151,2023-10-09 19:15:00,Offline
D151,2023-10-10 17:15:00,Online
D151,2023-10-10 18:41:00,Idle
D151,2023-10-10 20:21:00,Busy
D151,2023-10-10 21:42:00,Idle
D151,2023-10-10 22:48:00,Idle
D151,2023-10-10 23:29:00,Busy
D151,2023-10-11 00:12:00,Offline
D151,2023-10-11 15:12:00,Online
D151,2023-10-11 16:07:00,Busy
D151,2023-10-11 17:38:00,Idle
D151,2023-10-11 19:34:00,Busy
D151,2023-10-11 19:59:00,Idle
D151,2023-10-11 20:29:00,Idle
D151,2023-10-11 21:25:00,Idle
D151,2023-10-11 23:07:00,Busy
D151,2023-10-11 23:47:00,Offline
D151,2023-10-12 17:47:00,Online
D151,2023-10-12 18:42:00,Busy
D151,2023-10-12 20:25:00,Idle
D151,2023-10-12 21:44:00,Idle
D151,2023-10-12 23:15:00,Busy
D151,2023-10-13 00:50:00,Busy
D151,2023-10-13 01:24:00,Idle
D151,2023-10-13 01:46:00,Offline
D151,2023-10-13 15:46:00,Online
D151,2023-10-13 17:41:00,Busy
D151,2023-10-13 18:48:00,Idle
D151,2023-10-13 19:13:00,Busy
D151,2023-10-13 19:37:00,Offline
D151,2023-10-14 13:37:00,Online
D151,2023-10-14 15:19:00,Busy
D151,2023-10-14 15:59:00,Busy
D151,2023-10-14 17:21:00,Busy
D151,2023-10-14 19:01:00,Idle
D151,2023-10-14 20:05:00,Busy
D151,2023-10-14 21:42:00,Busy
D151,2023-10-14 23:19:00,Busy
D151,2023-10-15 00:30:00,Idle
D151,2023-10-15 01:06:00,Offline
D151,2023-10-16 00:06:00,Online
D151,2023-10-16 02:00:00,Idle
D151,2023-10-16 03:59:00,Busy
D151,2023-10-16 04:59:00,Idle
D151,2023-10-16 05:25:00,Idle
D151,2023-10-16 05:40:00,Offline
D151,2023-10-16 23:40:00,Online
D151,2023-10-17 01:25:00,Idle
D151,2023-10-17 01:53:00,Idle
D151,2023-10-17 02:28:00,Busy
D151,2023-10-17 03:00:00,Busy
D151,2023-10-17 03:38:00,Busy
D151,2023-10-17 04:01:00,Idle
D151,2023-10-17 05:17:00,Idle
D151,2023-10-17 05:29:00,Offline
D151,2023-10-17 18:29:00,Online
D151,2023-10-17 18:56:00,Idle
D151,2023-10-17 20:20:00,Busy
D151,2023-10-17 21:52:00,Busy
D151,2023-10-17 23:40:00,Busy
D151,2023-10-18 01:33:00,Busy
D151,2023-10-18 02:32:00,Offline
D151,2023-10-18 18:32:00,Online
D151,2023-10-18 19:16:00,Busy
D151,2023-10-18 20:06:00,Busy
D151,2023-10-18 20:27:00,Busy
D151,2023-10-18 21:59:00,Idle
D151,2023-10-18 22:14:00,Busy
D151,2023-10-18 22:57:00,Idle
D151,2023-10-18 23:46:00,Idle
D151,2023-10-19 00:21:00,Idle
D151,2023-10-19 01:09:00,Offline
D151,2023-10-19 14:09:00,Online
D151,2023-10-19 14:57:00,Idle
D151,2023-10-19 15:39:00,Idle
D151,2023-10-19 16:33:00,Idle
D151,2023-10-19 17:56:00,Idle
D151,2023-10-19 19:10:00,Busy
D151,2023-10-19 20:01:00,Busy
D151,2023-10-19 21:06:00,Idle
D151,2023-10-19 21:25:00,Busy
D151,2023-10-19 21:39:00,Offline
D151,2023-10-20 16:39:00,Online
D151,2023-10-20 17:21:00,Idle
D151,2023-10-20 19:14:00,Busy
D151,2023-10-20 20:34:00,Idle
D151,2023-10-20 21:41:00,Busy
D151,2023-10-20 21:58:00,Busy
D151,2023-10-20 22:33:00,Offline
D153,2023-10-01 00:00:00,Online
D153,2023-10-01 01:56:00,Busy
D153,2023-10-01 03:54:00,Idle
D153,2023-10-01 04:14:00,Idle
D153,2023-10-01 05:42:00,Busy
D153,2023-10-01 07:11:00,Idle
D153,2023-10-01 07:31:00,Busy
D153,2023-10-01 07:51:00,Busy
D153,2023-10-01 09:33:00,Busy
D153,2023-10-01 11:20:00,Busy
D153,2023-10-01 11:43:00,Offline
D153,2023-10-02 09:43:00,Online
D153,2023-10-02 10:56:00,Busy
D153,2023-10-02 12:50:00,Idle
D153,2023-10-02 14:33:00,Idle
D153,2023-10-02 14:51:00,Busy
D153,2023-10-02 15:42:00,Busy
D153,2023-10-02 16:38:00,Idle
D153,2023-10-02 17:23:00,Offline
D153,2023-10-03 12:23:00,Online
D153,2023-10-03 13:21:00,Busy
D153,2023-10-03 15:03:00,Idle
D153,2023-10-03 16:07:00,Idle
D153,2023-10-03 17:55:00,Busy
D153,2023-10-03 19:24:00,Idle
D153,2023-10-03 21:21:00,Busy
D153,2023-10-03 22:56:00,Idle
D153,2023-10-04 00:28:00,Busy
D153,2023-10-04 02:00:00,Busy
D153,2023-10-04 02:51:00,Busy
D153,2023-10-04 03:36:00,Offline
D153,2023-10-04 21:36:00,Online
D153,2023-10-04 22:52:00,Busy
D153,2023-10-04 23:24:00,Idle
D153,2023-10-05 01:13:00,Busy
D153,2023-10-05 02:49:00,Idle
D153,2023-10-05 04:04:00,Idle
D153,2023-10-05 05:47:00,Idle
D153,2023-10-05 06:27:00,Idle
D153,2023-10-05 08:01:00,Idle
D153,2023-10-05 08:50:00,Offline
D153,2023-10-06 03:50:00,Online
D153,2023-10-06 05:03:00,Idle
D153,2023-10-06 05:55:00,Idle
D153,2023-10-06 07:10:00,Idle
D153,2023-10-06 07:43:00,Idle
D153,2023-10-06 08:12:00,Offline
D153,2023-10-07 06:12:00,Online
D153,2023-10-07 07:00:00,Busy
D153,2023-10-07 08:32:00,Busy
D153,2023-10-07 10:01:00,Busy
D153,2023-10-07 11:32:00,Idle
D153,2023-10-07 11:58:00,Offline
D153,2023-10-08 02:58:00,Online
D153,2023-10-08 04:44:00,Idle
D153,2023-10-08 05:12:00,Busy
D153,2023-10-08 06:43:00,Idle
D153,2023-10-08 08:18:00,Busy
D153,2023-10-08 09:52:00,Idle
D153,2023-10-08 10:22:00,Busy
D153,2023-10-08 11:11:00,Offline
D153,2023-10-09 01:11:00,Online
D153,2023-10-09 01:59:00,Busy
D153,2023-10-09 03:36:00,Idle
D153,2023-10-09 04:33:00,Busy
D153,2023-10-09 06:03:00,Busy
D153,2023-10-09 07:23:00,Busy
D153,2023-10-09 07:51:00,Offline
D153,2023-10-10 06:51:00,Online
D153,2023-10-10 07:10:00,Busy
D153,2023-10-10 07:27:00,Idle
D153,2023-10-10 07:49:00,Busy
D153,2023-10-10 08:21:00,Idle
D153,2023-10-10 09:17:00,Busy
D153,2023-10-10 09:47:00,Offline
D154,2023-10-02 00:00:00,Online
D154,2023-10-02 01:10:00,Idle
D154,2023-10-02 01:28:00,Busy
D154,2023-10-02 01:46:00,Busy
D154,2023-10-02 02:20:00,Busy
D154,2023-10-02 03:27:00,Busy
D154,2023-10-02 04:18:00,Busy
D154,2023-10-02 06:18:00,Idle
D154,2023-10-02 06:59:00,Offline
D154,2023-10-02 23:59:00,Online
D154,2023-10-03 00:57:00,Idle
D154,2023-10-03 01:35:00,Busy
D154,2023-10-03 02:40:00,Idle
D154,2023-10-03 04:22:00,Idle
D154,2023-10-03 06:00:00,Busy
D154,2023-10-03 07:16:00,Busy
D154,2023-10-03 08:51:00,Idle
D154,2023-10-03 09:38:00,Idle
D154,2023-10-03 10:07:00,Idle
D154,2023-10-03 10:26:00,Offline
D154,2023-10-04 05:26:00,Online
D154,2023-10-04 06:42:00,Busy
D154,2023-10-04 07:01:00,Idle
D154,2023-10-04 08:41:00,Busy
D154,2023-10-04 09:02:00,Idle
D154,2023-10-04 09:31:00,Idle
D154,2023-10-04 10:06:00,Busy
D154,2023-10-04 10:44:00,Offline
D154,2023-10-05 06:44:00,Online
D154,2023-10-05 08:06:00,Busy
D154,2023-10-05 08:45:00,Busy
D154,2023-10-05 09:11:00,Idle
D154,2023-10-05 10:14:00,Idle
D154,2023-10-05 10:31:00,Idle
D154,2023-10-05 10:55:00,Offline
D154,2023-10-06 05:55:00,Online
D154,2023-10-06 06:40:00,Busy
D154,2023-10-06 08:08:00,Busy
D154,2023-10-06 09:53:00,Idle
D154,2023-10-06 11:12:00,Idle
D154,2023-10-06 12:58:00,Busy
D154,2023-10-06 14:26:00,Busy
D154,2023-10-06 15:54:00,Busy
D154,2023-10-06 17:36:00,Busy
D154,2023-10-06 19:14:00,Busy
D154,2023-10-06 19:49:00,Offline
D154,2023-10-07 16:49:00,Online
D154,2023-10-07 17:20:00,Busy
D154,2023-10-07 18:11:00,Idle
D154,2023-10-07 18:34:00,Busy
D154,2023-10-07 19:33:00,Busy
D154,2023-10-07 20:14:00,Offline
D154,2023-10-08 13:14:00,Online
D154,2023-10-08 14:08:00,Idle
D154,2023-10-08 15:03:00,Busy
D154,2023-10-08 15:38:00,Idle
D154,2023-10-08 17:09:00,Busy
D154,2023-10-08 18:13:00,Busy
D154,2023-10-08 19:38:00,Idle
D154,2023-10-08 21:20:00,Idle
D154,2023-10-08 22:46:00,Idle
D154,2023-10-08 23:10:00,Idle
D154,2023-10-08 23:43:00,Offline
D154,2023-10-09 14:43:00,Online
D154,2023-10-09 16:25:00,Busy
D154,2023-10-09 18:16:00,Busy
D154,2023-10-09 19:28:00,Idle
D154,2023-10-09 19:53:00,Offline
D154,2023-10-10 10:53:00,Online
D154,2023-10-10 12:43:00,Busy
D154,2023-10-10 14:42:00,Busy
D154,2023-10-10 15:06:00,Idle
D154,2023-10-10 16:22:00,Busy
D154,2023-10-10 17:55:00,Busy
D154,2023-10-10 18:23:00,Idle
D154,2023-10-10 19:10:00,Idle
D154,2023-10-10 20:53:00,Idle
D154,2023-10-10 21:34:00,Offline
D154,2023-10-11 12:34:00,Online
D154,2023-10-11 14:10:00,Busy
D154,2023-10-11 15:29:00,Busy
D154,2023-10-11 16:42:00,Busy
D154,2023-10-11 17:58:00,Busy
D154,2023-10-11 19:54:00,Busy
D154,2023-10-11 21:29:00,Busy
D154,2023-10-11 22:36:00,Idle
D154,2023-10-12 00:18:00,Idle
D154,2023-10-12 00:28:00,Offline
D154,2023-10-12 15:28:00,Online
D154,2023-10-12 16:22:00,Busy
D154,2023-10-12 18:05:00,Busy
D154,2023-10-12 18:37:00,Idle
D154,2023-10-12 20:32:00,Busy
D154,2023-10-12 22:09:00,Idle
D154,2023-10-12 22:49:00,Busy
D154,2023-10-12 23:43:00,Offline
D154,2023-10-13 18:43:00,Online
D154,2023-10-13 19:37:00,Busy
D154,2023-10-13 19:52:00,Busy
D154,2023-10-13 21:30:00,Idle
D154,2023-10-13 22:57:00,Busy
D154,2023-10-14 00:27:00,Busy
D154,2023-10-14 01:20:00,Offline
D154,2023-10-14 22:20:00,Online
D154,2023-10-14 22:39:00,Idle
D154,2023-10-14 23:59:00,Busy
D154,2023-10-15 00:25:00,Busy
D154,2023-10-15 01:54:00,Idle
D154,2023-10-15 02:20:00,Offline
D154,2023-10-15 16:20:00,Online
D154,2023-10-15 17:54:00,Idle
D154,2023-10-15 18:56:00,Busy
D154,2023-10-15 19:26:00,Idle
D154,2023-10-15 20:31:00,Busy
D154,2023-10-15 22:08:00,Busy
D154,2023-10-15 22:38:00,Offline
D154,2023-10-16 20:38:00,Online
D154,2023-10-16 22:17:00,Idle
D154,2023-10-16 23:19:00,Busy
D154,2023-10-17 00:56:00,Idle
D154,2023-10-17 01:15:00,Busy
D154,2023-10-17 01:55:00,Busy
D154,2023-10-17 03:55:00,Idle
D154,2023-10-17 04:27:00,Idle
D154,2023-10-17 05:44:00,Busy
